Time,v0,v1,v2,v
11.451,-7.49445,-2.5773582,-5.306748,9.53787899017334
11.484,-7.7494326,-2.5300727,-5.5880666,9.883393287658691
11.486,-7.9583263,-2.606687,-5.659294,10.107294082641602
11.488,-8.0367365,-2.8395233,-5.461174,10.123064994812012
11.489,-8.121132,-2.92751,-5.595249,10.28736686706543
11.491,-8.124723,-2.8137856,-5.864597,10.40778636932373
11.493,-7.888296,-2.5875335,-6.1596823,10.337418556213379
11.495000000000001,-7.5926123,-2.4301147,-6.455965,10.258298873901367
11.497,-7.2568254,-2.5133133,-6.530185,10.0807523727417
11.499,-7.0102224,-2.670732,-6.567295,9.97022533416748
11.531,-7.0102224,-2.670732,-6.567295,9.97022533416748
11.533,-6.8372416,-2.7688942,-6.835446,10.056737899780273
11.535,-6.7025676,-2.9616275,-6.6510925,9.89609432220459
11.537,-6.723517,-3.1196449,-6.5445504,9.887821197509766
11.540000000000001,-6.83365,-3.2142158,-6.4032927,9.901116371154785
11.541,-6.9090676,-3.353678,-6.117784,9.818841934204102
11.543000000000001,-6.8809357,-3.4733882,-6.1542954,9.863419532775879
11.545,-6.5643024,-3.4680011,-6.1836243,9.662003517150879
11.546,-6.1836243,-3.1950622,-5.9998693,9.189345359802246
11.548,-6.3392477,-2.8562827,-5.905897,9.122720718383789
11.578,-6.8228765,-2.517503,-5.650316,9.209534645080566
11.58,-7.4136457,-2.2720973,-5.5138464,9.514571189880371
11.582,-8.030751,-2.2301989,-5.499481,9.985541343688965
11.584,-8.360553,-2.1775265,-5.1020436,10.033509254455566
11.586,-8.477868,-2.0853498,-4.6710877,9.901616096496582
11.588000000000001,-8.39467,-1.9656396,-4.3915644,9.675745010375977
11.59,-8.356362,-1.7645266,-4.24492,9.537384033203125
11.592,-8.219295,-1.6112977,-3.840898,9.214422225952148
11.593,-8.130709,-1.6047137,-3.6302083,9.047759056091309
11.595,-8.1079645,-1.6436194,-3.6990416,9.062200546264648
11.629,-8.101978,-1.6879122,-3.3662477,8.934356689453125
11.632,-8.16363,-1.8136078,-3.25372,8.973333358764648
11.634,-8.359954,-1.910573,-3.2932243,9.186100959777832
11.636000000000001,-8.500014,-2.0278888,-3.494936,9.411543846130371
11.638,-8.524555,-2.1601684,-3.6445735,9.51931095123291
